Dia,Mes,Anio,Hora,Minuto,Segundo,Magnitud,Latitud,Longitud,Deep,Km,Localidad,Entidad
05,01,20,1,29,13,4,16.2798,-94.6365,87,30,UNION HIDALGO,OAX
05,01,20,1,31,29,3.8,16.8035,-100.964,16,58,TECPAN,GRO
05,01,20,1,36,22,3.9,16.263,-94.6515,87,30,UNION HIDALGO,OAX
05,01,20,1,56,42,3.9,15.8847,-94.4618,50,72,ARRIAGA ,CHIS
05,01,20,2,12,23,3.5,18.11,-103.162,10,74,COALCOMAN,MICH
05,01,20,2,14,28,3.7,18.031,-98.2347,10,27,ACATLAN DE OSORIO,PUE
05,01,20,2,15,15,3.8,16.7463,-93.777,163,8,CINTALAPA,CHIS
05,01,20,2,18,37,3.9,15.4848,-97.354,17,52,PUERTO ESCONDIDO,OAX
05,01,20,3,45,28,3.4,15.9183,-97.8685,14,48,RIO GRANDE,OAX
05,01,20,3,53,34,4.1,16.4738,-93.841,117,27,ARRIAGA ,CHIS
05,01,20,4,18,10,3.8,16.7272,-98.8475,13,47,OMETEPEC,GRO
05,01,20,4,23,20,3.7,17.4995,-98.951,55,26,CHILAPA DE ALVAREZ,GRO
05,01,20,5,17,12,3.6,16.178,-99.217,13,71,SAN MARCOS,GRO
05,01,20,5,57,55,3.6,15.5375,-92.869,107,11,MAPASTEPEC,CHIS
05,01,20,5,58,21,3.7,18.9182,-105.872,14,142,CIHUATLAN,JAL
05,01,20,6,03,58,3.9,16.7372,-101.836,16,105,ZIHUATANEJO,GRO
05,01,20,6,30,07,3.9,15.1257,-94.4495,16,130,TONALA,CHIS
05,01,20,6,38,36,3.6,19.147,-104.37,32,12,MANZANILLO,COL
05,01,20,6,41,09,3.8,19.2325,-102.703,25,16,TEPALCATEPEC,MICH
05,01,20,6,57,10,3.6,16.521,-95.1955,3,11,CD IXTEPEC,OAX
05,01,20,7,02,53,3.9,24.1573,-109.118,9,121,LA PAZ,BCS
05,01,20,7,13,05,3.8,19.4878,-102.123,30,8,NVO S J PARANGARICUTIRO,MICH
05,01,20,7,37,27,3.7,16.16,-95.399,60,22,SALINA CRUZ,OAX
05,01,20,8,06,45,3.7,15.9157,-95.2528,51,30,SALINA CRUZ,OAX
05,01,20,8,25,04,3.6,16.5622,-94.767,93,12,UNION HIDALGO,OAX
05,01,20,8,44,51,4,17.1695,-94.6038,137,57,MATIAS ROMERO,OAX
05,01,20,8,53,22,3.9,14.276,-92.0848,97,45,CD HIDALGO,CHIS
05,01,20,9,22,57,3.7,16.1015,-94.887,80,34,SALINA CRUZ,OAX
05,01,20,9,45,58,3.7,19.4497,-102.204,20,9,NVO S J PARANGARICUTIRO,MICH
05,01,20,9,50,45,3.8,14.0402,-92.298,25,72,CD HIDALGO,CHIS
05,01,20,9,59,09,3.6,32.5838,-114.806,13,13,S LUIS R COLORADO,SON
05,01,20,11,22,14,3.3,16.2423,-98.0937,11,12,PINOTEPA NACIONAL,OAX
05,01,20,12,42,25,3.6,16.6703,-94.4977,115,41,UNION HIDALGO,OAX
05,01,20,12,47,53,3.9,13.9907,-92.9673,15,116,CD HIDALGO,CHIS
05,01,20,12,56,04,3.5,16.8237,-97.5313,15,52,H TLAXIACO,OAX
05,01,20,13,34,19,3.7,16.7672,-94.2173,137,53,CINTALAPA,CHIS
05,01,20,13,41,46,3.9,13.7357,-93.1113,13,147,CD HIDALGO,CHIS
05,01,20,13,43,33,3.6,15.4477,-93.4348,89,36,PIJIJIAPAN,CHIS
05,01,20,14,14,47,3.3,18.5138,-103.631,9,51,TECOMAN,COL
05,01,20,14,44,57,3.7,14.5658,-93.1532,16,97,HUIXTLA,CHIS
05,01,20,15,46,53,3.9,16.7973,-100.233,12,28,COYUCA DE BENITEZ,GRO
05,01,20,16,10,44,3.7,16.5272,-95.1783,4,9,CD IXTEPEC,OAX
05,01,20,16,21,46,3.9,19.4817,-102.138,29,7,NVO S J PARANGARICUTIRO,MICH
05,01,20,16,29,30,3.5,31.1118,-115.543,8,60,VICENTE GUERRERO,BC
05,01,20,16,39,35,3.9,18.6115,-101.363,70,49,HUETAMO,MICH
05,01,20,17,20,42,3.5,16.4938,-98.5842,17,28,OMETEPEC,GRO
05,01,20,17,58,34,3.4,16.2812,-98.0543,9,7,PINOTEPA NACIONAL,OAX
05,01,20,18,04,18,3.6,32.453,-115.169,10,19,GPE VICTORIA(KM.43),BC
05,01,20,18,08,20,3.5,32.5125,-115.2,8,27,GPE VICTORIA(KM.43),BC
05,01,20,18,30,03,3.6,16.4558,-95.0433,12,4,JUCHITAN DE ZARAGOZA,OAX
05,01,20,19,01,52,3.7,19.3713,-104.132,8,39,COQUIMATLAN,COL
05,01,20,19,03,57,4.2,17.5925,-95.1277,126,37,SAYULA DE ALEMAN,VER
05,01,20,19,07,42,3.2,16.8117,-97.4708,18,55,H TLAXIACO,OAX
05,01,20,19,08,29,3.9,19.4852,-102.158,35,8,NVO S J PARANGARICUTIRO,MICH
05,01,20,19,32,55,3.7,15.308,-94.4318,16,113,TONALA,CHIS
05,01,20,20,15,43,4.1,16.2658,-99.4505,6,59,SAN MARCOS,GRO
05,01,20,20,19,05,4.1,15.9078,-95.1687,5,31,SALINA CRUZ,OAX
05,01,20,20,38,16,3.5,16.3292,-98.2293,13,19,PINOTEPA NACIONAL,OAX
05,01,20,21,50,38,3.4,16.021,-97.8208,15,41,RIO GRANDE,OAX
05,01,20,22,11,42,3.2,17.03,-100.17,14,9,COYUCA DE BENITEZ,GRO
05,01,20,22,35,18,4.3,15.2927,-94.7127,16,111,SALINA CRUZ,OAX
05,01,20,22,53,39,3.9,13.8488,-92.8785,4,121,CD HIDALGO,CHIS
05,01,20,23,09,30,3.6,17.0772,-99.0638,48,47,SAN MARCOS,GRO
05,01,20,23,32,16,3.6,16.2003,-95.0768,3,13,SALINA CRUZ,OAX
05,01,20,23,37,10,3.7,14.9477,-93.9892,16,117,PIJIJIAPAN,CHIS
05,01,20,23,41,24,3.4,15.8372,-97.4382,17,19,RIO GRANDE,OAX
05,01,20,23,43,40,4.3,18.3818,-102.974,12,48,COALCOMAN,MICH
05,01,20,23,48,36,3.6,16.1835,-99.469,16,68,SAN MARCOS,GRO
05,01,20,23,53,12,3.8,19.5118,-102.159,33,11,NVO S J PARANGARICUTIRO,MICH
05,01,20,23,59,25,3.8,15.7777,-94.252,60,63,ARRIAGA ,CHIS
06,01,20,0,35,32,3.2,16.2478,-98.1612,15,16,PINOTEPA NACIONAL,OAX
06,01,20,0,52,22,3.2,15.9152,-96.963,10,13,PUERTO ESCONDIDO,OAX
06,01,20,1,10,51,3.5,17.304,-94.624,124,65,MATIAS ROMERO,OAX
06,01,20,1,18,24,3.6,15.5018,-94.9013,16,82,SALINA CRUZ,OAX
06,01,20,1,25,56,3.8,16.101,-95.3055,5,15,SALINA CRUZ,OAX
06,01,20,1,36,56,3.7,16.7718,-99.6813,6,26,ACAPULCO,GRO
06,01,20,2,15,57,3.5,15.4995,-93.0547,101,19,MAPASTEPEC,CHIS
06,01,20,2,28,14,3.9,19.5292,-102.101,37,12,URUAPAN,MICH
06,01,20,3,00,34,4.1,16.1285,-97.5418,17,17,RIO GRANDE,OAX
06,01,20,3,05,40,3.8,15.5693,-96.1753,12,22,CRUCECITA,OAX
06,01,20,3,06,11,3.6,16.7853,-99.753,9,18,ACAPULCO,GRO
06,01,20,3,43,57,3.5,17.2292,-95.2195,111,44,MATIAS ROMERO,OAX
06,01,20,3,44,37,3.4,15.9343,-96.886,11,21,PUERTO ESCONDIDO,OAX
06,01,20,3,44,50,3.6,16.1555,-94.6412,81,41,UNION HIDALGO,OAX
06,01,20,4,13,23,3.7,19.2203,-104.741,30,19,CIHUATLAN,JAL
06,01,20,4,24,55,3.6,16.1243,-97.5455,15,17,RIO GRANDE,OAX
06,01,20,4,26,27,3.7,16.815,-95.2222,97,20,MATIAS ROMERO,OAX
06,01,20,5,06,46,3.2,16.2682,-98.0562,13,8,PINOTEPA NACIONAL,OAX
06,01,20,5,22,01,3.8,17.1897,-94.5223,141,65,MATIAS ROMERO,OAX
06,01,20,6,00,55,3.2,17.0603,-99.0418,31,47,SAN MARCOS,GRO
06,01,20,6,08,06,4.1,14.7428,-92.575,82,38,TAPACHULA,CHIS
06,01,20,6,19,57,3.7,16.6348,-100.209,11,42,ACAPULCO,GRO
06,01,20,6,22,42,4,17.0623,-95.3095,106,35,MATIAS ROMERO,OAX
06,01,20,6,49,00,3.8,15.8012,-97.1077,2,8,PUERTO ESCONDIDO,OAX
06,01,20,6,50,44,3.8,15.76,-97.159,8,15,PUERTO ESCONDIDO,OAX
06,01,20,7,00,07,3.9,16.572,-99.2657,7,28,SAN MARCOS,GRO
06,01,20,7,25,18,3.9,16.5195,-95.1948,2,11,CD IXTEPEC,OAX
06,01,20,8,14,06,3.5,15.7657,-97.1298,4,13,PUERTO ESCONDIDO,OAX
06,01,20,8,23,11,3.5,16.6028,-99.2627,7,25,SAN MARCOS,GRO
06,01,20,8,37,12,3.9,15.6732,-95.1182,47,57,SALINA CRUZ,OAX
06,01,20,8,39,34,3.4,16.3052,-99.5255,9,56,SAN MARCOS,GRO
06,01,20,8,41,35,4.1,15.6698,-95.1128,45,57,SALINA CRUZ,OAX
06,01,20,9,05,04,3.4,17.1652,-100.39,40,7,ATOYAC DE ALVAREZ,GRO
06,01,20,9,53,44,4.1,13.8073,-93.177,16,147,CD HIDALGO,CHIS
06,01,20,10,02,46,3.4,15.9863,-97.7958,16,39,RIO GRANDE,OAX
06,01,20,10,11,58,3.8,19.5217,-102.098,37,11,URUAPAN,MICH
06,01,20,10,27,04,4,14.847,-92.2428,101,7,TAPACHULA,CHIS
06,01,20,10,43,10,3.3,16.1098,-97.714,15,32,RIO GRANDE,OAX
06,01,20,11,07,05,3.6,15.9108,-95.1125,17,31,SALINA CRUZ,OAX
06,01,20,11,13,56,3.9,17.5303,-94.8535,143,40,SAYULA DE ALEMAN,VER
06,01,20,11,38,20,3.5,16.2412,-98.0405,4,11,PINOTEPA NACIONAL,OAX
06,01,20,12,03,03,3.3,16.235,-98.0467,6,12,PINOTEPA NACIONAL,OAX
06,01,20,12,34,07,3.9,14.5277,-94.1583,16,164,PIJIJIAPAN,CHIS
06,01,20,12,42,26,3.7,18.1728,-103.188,3,67,COALCOMAN,MICH
06,01,20,13,31,32,3.7,16.0618,-95.1847,53,13,SALINA CRUZ,OAX
06,01,20,13,56,56,3.9,15.7768,-94.4993,44,82,ARRIAGA ,CHIS
06,01,20,14,01,33,3.6,19.4345,-102.194,32,7,NVO S J PARANGARICUTIRO,MICH
06,01,20,14,12,00,3.5,19.8575,-104.181,16,7,EL GRULLO,JAL
06,01,20,14,16,46,3.4,15.7733,-97.0993,4,10,PUERTO ESCONDIDO,OAX
06,01,20,14,22,16,4,14.0998,-93.1603,4,126,CD HIDALGO,CHIS
06,01,20,14,45,24,3.7,15.6827,-93.5428,82,36,PIJIJIAPAN,CHIS
06,01,20,14,48,45,3.7,16.176,-97.5623,12,23,RIO GRANDE,OAX
06,01,20,15,24,38,3.3,19.3728,-104.136,7,39,COQUIMATLAN,COL
06,01,20,15,32,56,3.2,16.2505,-98.0655,9,10,PINOTEPA NACIONAL,OAX
06,01,20,15,36,34,3.4,16.3707,-97.8947,2,17,PINOTEPA NACIONAL,OAX
06,01,20,16,35,31,3.4,17.9692,-98.4358,54,40,CHIAUTLA DE TAPIA,PUE
06,01,20,17,50,54,3.9,15.4698,-94.8488,18,87,SALINA CRUZ,OAX
06,01,20,18,06,38,3.3,16.4048,-98.2588,15,23,PINOTEPA NACIONAL,OAX
06,01,20,18,40,00,3.7,19.4233,-102.197,22,7,NVO S J PARANGARICUTIRO,MICH
06,01,20,19,10,58,4.1,17.5367,-94.5097,175,50,MINATITLAN,VER
06,01,20,19,39,37,3.9,15.4475,-94.9742,16,85,SALINA CRUZ,OAX
06,01,20,20,00,57,3.6,15.496,-95.0617,9,77,SALINA CRUZ,OAX
06,01,20,20,10,29,3.3,16.3713,-98.508,5,36,OMETEPEC,GRO
06,01,20,20,29,33,3.5,16.2282,-98.842,16,69,OMETEPEC,GRO
06,01,20,20,52,54,3.8,16.998,-94.7037,124,39,MATIAS ROMERO,OAX
06,01,20,21,40,59,3.6,16.4777,-99.3372,4,35,SAN MARCOS,GRO
06,01,20,22,00,08,3.3,16.6108,-98.294,35,14,OMETEPEC,GRO
06,01,20,22,10,36,3.6,15.9668,-92.9122,164,44,PIJIJIAPAN,CHIS
06,01,20,22,11,49,3.4,15.9413,-97.6993,16,29,RIO GRANDE,OAX
06,01,20,22,33,31,3.4,16.4367,-98.5808,10,33,OMETEPEC,GRO
06,01,20,22,39,22,3.4,16.9533,-98.7173,44,45,OMETEPEC,GRO
06,01,20,23,17,32,4.3,13.7343,-93.1395,18,149,CD HIDALGO,CHIS
06,01,20,23,29,03,3.7,16.2552,-97.9895,3,12,PINOTEPA NACIONAL,OAX
07,01,20,0,10,01,3.2,16.4838,-98.0327,46,16,PINOTEPA NACIONAL,OAX
07,01,20,0,26,03,3.6,16.7567,-99.7323,9,22,ACAPULCO,GRO
07,01,20,0,47,42,3.9,16.9487,-93.6057,54,31,CINTALAPA,CHIS
07,01,20,1,06,54,3.6,16.3825,-94.9503,4,9,JUCHITAN DE ZARAGOZA,OAX
07,01,20,1,35,47,3.6,16.1043,-97.2072,24,26,RIO GRANDE,OAX
07,01,20,1,48,42,3.4,15.8815,-97.2027,19,15,PUERTO ESCONDIDO,OAX
07,01,20,2,20,56,3.4,17.9732,-100.579,51,44,CD ALTAMIRANO,GRO
07,01,20,2,35,37,3.5,16.5487,-98.4757,13,17,OMETEPEC,GRO
07,01,20,2,54,50,3.6,16.8688,-95.0753,11,4,MATIAS ROMERO,OAX
07,01,20,3,11,48,3.8,15.5252,-93.2837,96,20,PIJIJIAPAN,CHIS
07,01,20,3,18,06,4,16.8072,-94.5267,119,49,UNION HIDALGO,OAX
07,01,20,3,23,01,3.5,18.3548,-96.9565,68,31,S SEBASTIAN ZINACATEPEC,PUE
07,01,20,3,35,04,3.6,16.9093,-94.8837,115,17,MATIAS ROMERO,OAX
07,01,20,3,51,01,3.7,14.2155,-92.6907,16,77,CD HIDALGO,CHIS
07,01,20,4,13,05,3.4,31.5675,-116.208,20,39,RODOLFO SANCHEZ T(MRO),BC
07,01,20,4,19,39,3.3,16.102,-98.9063,17,84,OMETEPEC,GRO
07,01,20,4,28,32,3.6,16.5635,-95.1757,4,8,CD IXTEPEC,OAX
07,01,20,4,40,43,3.1,15.9863,-97.5278,19,10,RIO GRANDE,OAX
07,01,20,4,54,21,3.7,15.6717,-95.6835,5,50,CRUCECITA,OAX
07,01,20,5,13,31,4.1,17.1805,-94.5022,141,67,MATIAS ROMERO,OAX
07,01,20,5,28,20,3.5,17.1135,-99.8997,39,23,COYUCA DE BENITEZ,GRO
07,01,20,5,40,05,3.7,15.8488,-95.188,27,37,SALINA CRUZ,OAX
07,01,20,5,51,56,3.6,16.684,-98.3817,13,3,OMETEPEC,GRO
07,01,20,5,56,59,3.4,16.7533,-99.4238,7,6,SAN MARCOS,GRO
07,01,20,6,02,33,3.5,19.2212,-102.728,16,13,TEPALCATEPEC,MICH
07,01,20,6,04,48,3.2,16.2397,-98.0813,9,12,PINOTEPA NACIONAL,OAX
07,01,20,6,16,54,3.8,15.2722,-94.7302,18,112,SALINA CRUZ,OAX
07,01,20,6,27,28,3.7,14.957,-93.9535,18,114,PIJIJIAPAN,CHIS
07,01,20,6,28,29,3.8,15.5675,-95.2757,16,69,SALINA CRUZ,OAX
07,01,20,6,45,25,3.7,16.684,-94.615,117,33,UNION HIDALGO,OAX
07,01,20,6,50,12,3.8,32.6627,-115.494,11,2,MEXICALI,BC
07,01,20,6,55,17,3.7,19.5157,-105.558,13,109,CIHUATLAN,JAL
07,01,20,7,02,52,3.3,16.2712,-98.0755,11,8,PINOTEPA NACIONAL,OAX
07,01,20,7,19,25,3.3,16.316,-98.2248,14,19,PINOTEPA NACIONAL,OAX
07,01,20,7,49,02,3.7,15.5212,-93.9108,73,65,TONALA,CHIS
07,01,20,8,18,07,3.7,18.1233,-103.399,12,77,COALCOMAN,MICH
07,01,20,8,38,08,3.5,18.12,-98.541,46,21,CHIAUTLA DE TAPIA,PUE
07,01,20,8,52,30,3.9,15.4365,-92.1817,197,11,MOTOZINTLA,CHIS
07,01,20,9,19,46,3.7,15.2867,-94.2212,55,102,TONALA,CHIS
07,01,20,9,35,58,3.9,17.6463,-95.4287,38,38,J RODRIGUEZ CLARA,VER
07,01,20,10,24,58,3.6,16.543,-99.23,9,33,SAN MARCOS,GRO
07,01,20,11,10,51,3.6,16.3133,-98.2953,9,26,PINOTEPA NACIONAL,OAX
07,01,20,12,27,53,3.4,16.22,-98.7527,16,63,OMETEPEC,GRO
07,01,20,13,23,25,3.6,18.1943,-101.766,21,51,LAS GUACAMAYAS,MICH
07,01,20,13,38,14,4,17.741,-101.074,33,31,PETATLAN,GRO
07,01,20,13,41,18,3.3,16.3605,-98.2555,15,22,PINOTEPA NACIONAL,OAX
07,01,20,13,54,44,3.7,15.5312,-94.7885,36,84,SALINA CRUZ,OAX
07,01,20,13,57,49,3.2,16.4772,-98.512,16,25,OMETEPEC,GRO
07,01,20,14,15,12,3.2,15.8707,-97.0998,7,4,PUERTO ESCONDIDO,OAX
07,01,20,14,17,05,3.3,16.5677,-98.4752,5,15,OMETEPEC,GRO
07,01,20,14,25,29,3.5,31.2282,-115.849,10,57,VICENTE GUERRERO,BC
07,01,20,14,41,21,3.8,14.3223,-93.134,15,113,CD HIDALGO,CHIS
07,01,20,14,57,49,3.3,16.2478,-98.1368,14,14,PINOTEPA NACIONAL,OAX
07,01,20,15,40,12,3.9,16.7765,-93.924,158,23,CINTALAPA,CHIS
07,01,20,15,56,58,4,15.8687,-94.8602,26,50,SALINA CRUZ,OAX
07,01,20,16,07,13,4,16.8892,-93.9387,169,32,CINTALAPA,CHIS
07,01,20,16,59,56,3.5,16.7043,-94.9202,6,23,MATIAS ROMERO,OAX
07,01,20,17,04,17,3.9,15.6887,-96.6253,20,18,S PEDRO POCHUTLA,OAX
07,01,20,17,41,31,3.6,19.3823,-102.305,19,19,PERIBAN,MICH
07,01,20,18,17,52,4,14.0775,-93.2537,19,136,CD HIDALGO,CHIS
07,01,20,18,35,15,3.6,17.053,-99.6158,37,36,ACAPULCO,GRO
07,01,20,18,48,10,3.7,18.6623,-102.394,70,47,APATZINGAN,MICH
07,01,20,19,05,22,3.9,17.0648,-96.5262,72,13,TLACOLULA,OAX
07,01,20,19,13,58,3.7,16.709,-94.731,55,28,UNION HIDALGO,OAX
07,01,20,19,55,35,3.4,15.9502,-96.9545,10,15,PUERTO ESCONDIDO,OAX
07,01,20,20,19,52,3.8,16.8393,-100.271,7,27,COYUCA DE BENITEZ,GRO
07,01,20,20,51,52,3.5,16.353,-98.9727,14,66,SAN MARCOS,GRO
07,01,20,21,38,45,3.1,16.2362,-98.0677,7,12,PINOTEPA NACIONAL,OAX
07,01,20,21,59,14,3.6,16.1247,-97.2302,41,25,RIO GRANDE,OAX
07,01,20,22,06,32,3.6,15.997,-95.0707,27,24,SALINA CRUZ,OAX
07,01,20,22,09,46,3.7,19.206,-104.151,6,24,MANZANILLO,COL
07,01,20,22,12,05,3.6,16.4953,-95.1328,2,8,CD IXTEPEC,OAX
07,01,20,22,21,12,3.7,31.144,-115.38,25,54,SAN FELIPE,BC
07,01,20,22,29,29,4.5,14.6857,-93.6777,19,119,MAPASTEPEC,CHIS
07,01,20,22,34,11,3.9,14.5425,-92.1527,81,15,CD HIDALGO,CHIS
07,01,20,22,42,10,3.7,17.2025,-94.9187,131,39,MATIAS ROMERO,OAX
07,01,20,22,45,11,3.2,16.3315,-98.3418,12,31,PINOTEPA NACIONAL,OAX
07,01,20,23,15,10,3.7,18.571,-100.615,51,24,CD ALTAMIRANO,GRO
07,01,20,23,16,22,3.6,18.1183,-103.387,10,77,COALCOMAN,MICH
07,01,20,23,34,01,3.5,16.5837,-94.9013,10,14,UNION HIDALGO,OAX
07,01,20,23,57,01,3.6,16.6457,-97.6458,22,55,PINOTEPA NACIONAL,OAX
08,01,20,0,01,02,3.5,16.8603,-97.6933,15,45,H TLAXIACO,OAX
08,01,20,0,03,19,3.6,15.326,-94.7295,26,107,SALINA CRUZ,OAX
08,01,20,0,13,32,3.6,17.2863,-94.8683,126,49,MATIAS ROMERO,OAX
08,01,20,0,15,47,3.7,16.0045,-97.6497,14,23,RIO GRANDE,OAX
08,01,20,0,17,45,3.4,18.4048,-97.6065,60,23,TEHUACAN,PUE
08,01,20,0,19,12,3.7,19.4273,-102.201,22,8,NVO S J PARANGARICUTIRO,MICH
08,01,20,0,20,21,3.4,16.0278,-97.6352,12,22,RIO GRANDE,OAX
08,01,20,0,31,37,4,16.4045,-93.9032,118,19,ARRIAGA ,CHIS
08,01,20,1,21,12,3.5,18.1668,-101.343,5,62,ZIHUATANEJO,GRO
08,01,20,1,27,12,3.6,16.1408,-94.851,5,37,JUCHITAN DE ZARAGOZA,OAX
08,01,20,1,59,14,4.1,17.3013,-94.8732,129,51,MATIAS ROMERO,OAX
08,01,20,2,02,46,3.6,15.6178,-96.3893,17,16,S PEDRO POCHUTLA,OAX
08,01,20,2,20,29,3.3,16.2262,-98.0847,12,13,PINOTEPA NACIONAL,OAX
08,01,20,2,29,02,3.4,16.2513,-98.2432,9,23,PINOTEPA NACIONAL,OAX
08,01,20,2,33,20,3.9,16.6865,-95.0065,93,17,CD IXTEPEC,OAX
08,01,20,2,51,05,3.6,16.2575,-98.306,6,29,PINOTEPA NACIONAL,OAX
08,01,20,4,13,17,3.5,16.4783,-95.1142,9,9,CD IXTEPEC,OAX
08,01,20,4,39,50,3.6,16.5245,-95.0692,4,5,CD IXTEPEC,OAX
08,01,20,4,42,54,3.2,16.2198,-98.0662,10,14,PINOTEPA NACIONAL,OAX
08,01,20,4,56,03,4,16.5392,-95.2868,25,20,CD IXTEPEC,OAX
08,01,20,5,00,59,3.7,16.369,-97.8927,5,17,PINOTEPA NACIONAL,OAX
08,01,20,5,05,41,3.3,16.3632,-97.9082,8,16,PINOTEPA NACIONAL,OAX
08,01,20,5,08,03,3.5,16.369,-97.9072,8,16,PINOTEPA NACIONAL,OAX
08,01,20,5,12,57,3.8,16.5938,-95.2602,9,17,CD IXTEPEC,OAX
08,01,20,5,38,03,3.6,15.8068,-95.0953,35,43,SALINA CRUZ,OAX
08,01,20,5,57,33,3.8,17.9672,-97.4852,56,17,TEPELMEME,OAX
08,01,20,6,22,13,3.6,16.275,-98.9273,17,72,OMETEPEC,GRO
08,01,20,6,25,23,3.9,14.7463,-93.6597,14,113,MAPASTEPEC,CHIS
08,01,20,6,28,26,3.4,16.2187,-98.9435,16,77,OMETEPEC,GRO
08,01,20,6,30,58,3.4,16.2105,-97.4997,15,23,RIO GRANDE,OAX
08,01,20,6,38,27,3.7,15.1937,-94.3678,17,119,TONALA,CHIS
08,01,20,7,10,00,3.5,32.6678,-115.866,19,28,SANTA ISABEL,BC
08,01,20,7,31,56,3.8,17.5403,-94.6978,163,47,SAYULA DE ALEMAN,VER
08,01,20,7,52,33,3.8,13.8993,-93.054,14,130,CD HIDALGO,CHIS
08,01,20,8,01,00,3.6,18.093,-103.314,7,77,COALCOMAN,MICH
08,01,20,8,02,33,4,18.9768,-95.6198,17,27,ALVARADO,VER
08,01,20,8,07,01,4.4,15.111,-94.2983,20,123,TONALA,CHIS
08,01,20,8,13,24,3.7,19.4332,-102.202,12,8,NVO S J PARANGARICUTIRO,MICH
08,01,20,8,14,05,3.7,15.2162,-97.1762,15,72,PUERTO ESCONDIDO,OAX
08,01,20,9,23,20,3.7,19.4235,-102.212,19,9,NVO S J PARANGARICUTIRO,MICH
08,01,20,9,59,50,3.8,18.9348,-102.506,6,24,APATZINGAN,MICH
08,01,20,10,27,33,4,16.4155,-93.9217,114,20,ARRIAGA ,CHIS
08,01,20,10,37,08,3.8,15.8687,-95.1363,40,35,SALINA CRUZ,OAX
08,01,20,10,44,01,3.2,16.2323,-98.1298,14,15,PINOTEPA NACIONAL,OAX
08,01,20,10,56,43,3.7,16.4895,-97.8908,7,24,PINOTEPA NACIONAL,OAX
08,01,20,11,25,59,3.4,16.2472,-98.0725,9,11,PINOTEPA NACIONAL,OAX
08,01,20,12,07,57,3.6,19.504,-102.163,47,10,NVO S J PARANGARICUTIRO,MICH
08,01,20,12,58,46,3.5,19.4422,-102.263,15,14,NVO S J PARANGARICUTIRO,MICH
08,01,20,13,01,25,3.6,16.8007,-98.3092,11,17,OMETEPEC,GRO
08,01,20,13,04,27,3.5,16.2873,-98.1862,13,16,PINOTEPA NACIONAL,OAX
08,01,20,13,34,03,3.9,15.347,-94.6012,16,112,SALINA CRUZ,OAX
08,01,20,14,12,52,3.6,16.766,-95.0518,97,12,MATIAS ROMERO,OAX
08,01,20,14,14,28,3.7,16.428,-98.8995,6,60,OMETEPEC,GRO
08,01,20,15,00,51,3.3,16.2808,-98.2135,16,18,PINOTEPA NACIONAL,OAX
08,01,20,15,11,01,3.4,16.0702,-97.1912,28,27,PUERTO ESCONDIDO,OAX
08,01,20,15,25,14,4.1,16.4487,-98.8907,7,58,OMETEPEC,GRO
08,01,20,15,32,01,3.8,16.4443,-98.8912,7,58,OMETEPEC,GRO
08,01,20,16,00,25,4.2,17.5785,-101.129,13,16,PETATLAN,GRO
08,01,20,16,20,51,3.5,15.9943,-97.6257,16,21,RIO GRANDE,OAX
08,01,20,16,22,13,4,15.7307,-95.8122,49,35,CRUCECITA,OAX
08,01,20,16,37,47,3.6,18.1368,-103.413,13,76,COALCOMAN,MICH
08,01,20,16,41,20,3.6,19.2957,-104.082,5,30,COQUIMATLAN,COL
08,01,20,16,51,31,3.7,14.9483,-93.9712,26,116,PIJIJIAPAN,CHIS
08,01,20,17,03,05,3.5,18.1337,-99.7945,10,27,TELOLOAPAN,GRO
08,01,20,18,03,32,3.5,16.3623,-98.9765,18,65,SAN MARCOS,GRO
08,01,20,18,36,26,3.3,15.9655,-98.1512,16,43,PINOTEPA NACIONAL,OAX
08,01,20,18,47,50,3.6,16.9658,-99.6087,39,30,SAN MARCOS,GRO
08,01,20,18,59,57,3.9,16.2558,-98.0888,9,10,PINOTEPA NACIONAL,OAX
08,01,20,19,29,12,3.6,16.3053,-98.0803,14,5,PINOTEPA NACIONAL,OAX
08,01,20,19,38,32,3.7,17.5757,-95.1063,123,37,SAYULA DE ALEMAN,VER
08,01,20,19,44,41,3.2,16.2297,-98.0605,5,12,PINOTEPA NACIONAL,OAX
08,01,20,19,54,50,3.6,15.1602,-98.2758,13,130,RIO GRANDE,OAX
08,01,20,20,14,40,3.4,15.8433,-97.1743,14,12,PUERTO ESCONDIDO,OAX
08,01,20,20,17,31,3.3,16.662,-97.6448,26,56,PINOTEPA NACIONAL,OAX
08,01,20,21,12,49,3.5,32.2858,-115.267,20,16,GPE VICTORIA(KM.43),BC
08,01,20,21,14,51,3.6,16.2302,-97.5122,5,26,RIO GRANDE,OAX
08,01,20,21,32,37,4,15.0032,-94.3978,16,138,TONALA,CHIS
08,01,20,21,47,29,3.9,15.3788,-94.7712,16,100,SALINA CRUZ,OAX
08,01,20,21,53,15,3.7,15.4553,-94.8352,33,89,SALINA CRUZ,OAX
08,01,20,21,59,55,3.3,16.6098,-98.6205,10,24,OMETEPEC,GRO
08,01,20,22,23,42,3.8,15.1785,-94.4822,17,127,TONALA,CHIS
08,01,20,22,26,19,3.3,17.298,-99.9355,36,36,COYUCA DE BENITEZ,GRO
08,01,20,22,35,53,3.3,16.5595,-98.4402,5,14,OMETEPEC,GRO
08,01,20,23,03,08,3.2,16.2138,-98.1152,15,16,PINOTEPA NACIONAL,OAX
